"z","y0","y1","mu0","mu1"
1,4.46276710594468,3.51705637581196,5.21394683539651,4.43533822928803
1,3.46337470994493,6.87472591343872,3.42129654553763,6.33143795783394
1,3.1009135076826,7.9549395379713,3.84604732481751,6.78582806426042
0,7.64221188948866,8.54067585957947,6.49647913535461,7.66329123441376
1,4.6060017258535,6.820608341232,4.27946426932201,7.13337316906192
0,-0.524031572672879,-1.60875324001759,-1.40569098746276,-1.46658643299213
0,7.5075578580718,8.17786264009037,6.45847524488379,7.75929321152251
0,5.81832252270184,7.19786365932673,5.58993113065647,6.65324642938019
1,6.72450435636442,8.82081175182489,7.25322868101168,9.26304465465772
0,9.45266262068421,10.5528197756558,8.02175515932255,9.71389967509927
1,6.73788871600245,7.75702623620449,6.32532429197914,9.33154184259956
0,4.26072285514661,7.22060169591704,4.12454777748474,7.5144646882586
1,1.007122275954,-0.340330409399833,0.923046888302515,-0.219807490588236
0,11.1077245230306,15.9887077299515,12.145884722678,15.3632743006558
0,4.40087464603926,8.24730852226826,4.44353393233978,9.94349419843406
0,5.44799262359179,6.13811295611238,5.44474854905244,7.39696912864169
0,7.42638294009077,7.84663368710781,6.00816153454106,8.51714934664866
0,4.77366168190455,8.64774586089924,5.26994030314423,8.99802108348074
0,1.69426650076354,4.22766738747092,2.55305129751222,4.6725260036694
0,-1.1242152931787,-0.370987482703566,-0.824895738138857,-1.42167235204965
0,4.76041470979889,5.3109125597641,4.30499793608317,6.39759704566768
0,2.67967916943894,6.79307707488959,5.30397824424005,8.0232329471497
0,13.2496925981455,16.0647147825948,12.876790249212,17.0992887790876
0,3.67258663169783,4.74222303721712,3.57393545622946,5.5620829223825
1,3.94946978006718,7.46875205635801,4.40546546584682,7.93319142876428
0,8.40052961500056,6.87804483964394,6.68396972540478,5.87984766927414
1,2.1993624325031,5.0255917735127,3.32574853771902,5.73472738242327
0,5.13038678435331,7.31759331444447,4.46821237489139,6.25526323477223
1,2.83489846555878,3.49335862874955,2.38693009142907,4.95969102063756
1,4.74573679592047,4.07841353130721,4.13755186322584,5.12048325538393
0,6.20702037779728,5.0289422742668,4.81510889163622,6.58146812261123
0,9.2845005117098,9.22308080970115,8.66328665026412,9.61244776319486
0,9.26218680098185,9.72141547940339,8.50871499039676,8.16897972592142
1,5.24794051909888,6.21871974597068,3.68283628080459,5.8566666703043
0,4.28875938720572,5.21098653685428,3.67405998385281,6.45760671436616
1,4.77562803089346,8.55070962511007,4.16010380560342,7.19473365013919
1,2.32206851951659,3.46568187565168,3.25697999800957,3.8369073052952
0,6.21313680055963,5.86397280631615,7.27347715338575,6.60400620373104
0,5.73999738167979,7.38457997504569,7.62006300349956,6.94175651245871
0,3.99752792002357,5.34993111881773,4.87463467250566,4.39048238842
0,10.5825856386578,11.7204489622902,10.368922496226,12.6923664587455
0,1.64056523414197,6.05430400457077,3.36144456866043,5.53552453371695
0,2.59784873219274,5.24694730866867,2.46666994270413,3.81242202917277
0,9.71724046120179,7.33012167180212,8.53982311625766,9.60353883737733
1,5.30500136905213,6.23315229923344,5.68437557953443,7.89148566342533
0,4.16550856175693,8.98895720764603,4.97435199010063,6.76396509483614
1,5.68713854595691,6.0396866639336,4.75152337611623,7.07820500832162
1,6.62299654198618,9.28537751741495,5.80948148608331,8.82023600404045
0,4.61925770013953,6.54240724283889,4.92650111496616,6.37975696190807
0,7.78669902709746,11.9071811218593,7.76410734834194,10.679687301786
0,5.91795452316198,7.62634032551453,5.33970977956601,7.80514610218546
1,7.17725140122527,7.3898685781103,5.65731784319867,6.93506761309974
0,-0.538319425488042,-1.7459264883554,-1.10617120544248,-1.29950137084704
0,2.75687249775963,2.10768469689733,1.13921330421075,2.77614661869607
0,4.89742300447384,7.64834353226036,4.42329187250847,7.32273904758544
0,4.20932578381453,4.98089516148778,3.90685669670693,4.74291623220878
0,5.1404870813864,6.36975363506147,4.85190657387734,6.07852883275513
0,-0.08845532070324,-1.37304427037705,-0.983391774499801,-1.30589649225668
1,7.45603253748373,9.49807794860495,7.66252026211207,8.43194739791497
1,2.16550608001588,3.78394727388836,1.42346133879167,3.35534738458504
1,3.75220669648809,7.76454068786186,4.38588976704753,6.71586707904269
0,3.42888977052747,5.49520047689659,2.69787624528711,5.4271481290289
0,4.62938336212099,6.26750279810402,4.28001374908757,6.10234855440695
1,5.41173122851811,9.14932272139849,6.85807106747802,9.64745130884056
1,11.1172230660832,13.2585986414096,11.4884258344042,14.6421077815539
0,10.3984922792996,13.7337477202604,11.2696304386014,14.2375687089727
0,9.23571628141252,4.26022521709233,7.7138298154528,3.92560514448239
0,3.48224024828871,7.33535944823772,5.43854725399351,6.78427003845554
0,5.87226431587784,8.81266055472576,5.34715883619411,7.32793059475143
1,2.03331312206126,1.6740642453612,1.21342876869736,2.89429091509351
0,4.80613772958674,6.9495852162482,4.51359917561099,6.4180758355231
0,5.62917460505325,7.29630862009059,7.09800517874693,8.40585798881743
1,1.43066734533274,3.38904789246942,2.19728847142149,3.62172928551684
1,0.137185447610667,-0.52119532616835,0.144374040147631,0.883142031251301
0,5.34445521341834,6.60896885755842,4.75455850598676,7.13072830215783
0,-3.24537185886227,-10.3494336011613,-4.46731647056792,-9.74937662994297
0,3.73909432858301,5.8792266909787,3.33456067594682,5.89893896372113
0,6.87801849563881,5.09460481331355,6.2322035660079,7.28738552269561
0,2.89814365369947,4.19109137713109,3.2567886829219,4.55012487422191
0,7.70063217523847,9.59518716251147,7.7204306570758,9.98439207265296
1,6.13518268880806,5.77795636721875,7.4887606411833,6.96755867658761
1,6.19691143590195,6.93750062916267,5.6648508086701,7.69747910644642
0,5.09462528696475,9.05792681415051,4.86892670215144,7.83874226024004
0,4.04363347173745,6.65146442909556,3.58227068964625,5.99868652317414
1,5.22201026582078,5.49165583592364,5.10873083754442,7.26200113913735
1,5.50385866113564,8.20989920666832,5.05366814235921,7.43113569766777
0,4.88862078678456,8.97209950537767,5.56116248980873,8.16944819173701
0,7.57108573636784,8.35318150143351,6.27577673208357,7.67890690347626
1,9.39516361356835,9.66270306067004,9.24139436144436,10.694381975707
0,4.39720605362334,5.77262524460213,4.03711996651947,5.94216720591787
0,-5.22678399552658,-9.53719072982364,-6.21370596860436,-9.92636602827375
0,2.55802592098542,5.15608530425034,3.34578577988004,5.49592223890199
0,4.26140598016339,5.96701067359025,5.49094779956056,7.73287297668548
0,3.42480176109324,8.67980877653805,3.18709417304308,8.90282976547252
1,4.50968066754599,8.20796947993185,4.6553527349728,7.34988761423598
0,5.87569847587772,7.27482034963711,4.5047192639833,7.20494078431175
1,9.96883647330763,14.3973582233064,9.97498448470099,12.7470442874795
