"z","y0","y1","mu0","mu1"
0,-8.64792102620992,-1.87678710271404,-8.10353417212084,-1.61582595273494
1,-9.93178900940119,-3.80705343219455,-10.9072861557698,-3.07272307492446
0,-0.921248829545673,0.441518948151349,-1.06739346570131,1.19935555149311
0,-9.62477781217745,-1.83074326748947,-9.2108584155003,-1.08171525009608
0,-1.30671667047021,1.02235871249744,-2.01805683478559,0.49016640826305
1,-1.16484716167763,1.33866638877027,-0.40897334836154,2.58537825134334
0,-4.24574914254955,0.156973058297083,-4.44026864942262,-1.13797589164465
0,0.346068333986937,3.82048219085879,0.632378802413797,3.25595848235084
0,-7.25133048876039,-0.395380641228955,-6.1640141176513,-1.22150541140028
0,2.45439688424213,6.82228375606873,2.58391843326892,7.16217396392207
0,1.0777792288904,1.61006545543873,0.705937782894228,2.22430751419003
0,-2.12049262539042,1.565474594476,-2.59790955967663,0.280904507653024
1,17.2039214893713,16.8133878221192,18.3384609138249,16.9048062910075
1,-2.96348760056148,-0.435650174497234,-3.64831189545745,-1.06928318834932
0,5.25933924734317,3.63197730496113,6.3503932091081,4.95935003802842
1,-0.446101982805359,1.84498431340458,-0.650248460738159,2.83187746165757
0,0.221285787811664,1.8273861977576,0.896416072828992,1.95478672780199
1,-0.551027520110965,2.5644365620964,0.50796387326159,2.09572767140162
1,-7.16963233861418,-0.955203232477255,-5.16804139178526,-0.286415659634176
0,-1.9761224848179,1.00166193014267,-2.70575031475271,1.2280680126224
1,-3.30807787011181,2.62376922500994,-1.42495320377823,2.64119403384664
1,-2.41409781872035,2.26471325001084,-3.76029318033951,0.355477776371839
0,1.8367831863473,4.71351614382449,2.16366454080698,3.57245425443153
0,1.42699604503138,1.38052543040877,1.58488261654026,1.86052866763864
0,0.555790829802216,4.78354359252127,1.1713522424884,2.59011545364272
0,-0.0409689147599115,2.06251414489593,-0.431786445965728,1.51552441352917
0,-0.362535640485228,1.27180695577676,0.295471176376244,2.58942034215018
0,2.42588721335881,2.03433228023979,2.63021024126757,2.51079522646562
1,-7.4183862448203,-2.27688708894624,-8.47034922021932,-2.20668438623661
1,0.0902520300599888,3.3164219912182,-0.679363737419482,1.68808114079414
0,-2.18442255170422,4.0610723971569,-0.0257508090375418,2.21598789118522
0,3.64590636356459,8.90013029181674,3.48242879784412,6.61510869819794
0,-0.710301131606127,3.55118933492026,0.18740792867193,3.55456846774888
0,8.19424531707345,5.95506088186252,7.2681722972556,6.13308656927533
1,-2.58637741865785,0.670058462069398,-2.33657222234104,2.22929403778694
0,-1.30322618184974,2.96593042204759,-0.418540916214573,2.34156946410588
1,3.76941013641503,3.47347070007019,4.07269047808829,3.88862825857703
0,0.387473979794681,0.647476312197272,0.0214615886556093,3.16327909614724
0,-0.961112603031353,2.48405030777092,-1.9255398079157,1.74050905160985
0,-1.26175825311076,3.15665716799875,-0.619446500640015,2.41802400621003
0,1.29839831373866,3.13326546142288,-0.0837555871004469,2.06660489214113
0,-1.32155525275778,3.44322554831194,-1.28987704982417,1.71546183580834
1,9.54130382790785,6.03523603354048,7.37337456954659,6.31261146642811
0,-1.47341185994067,1.15746194281244,-1.55033916896658,1.31465426644296
1,-5.66485182455578,-1.68394395888739,-6.91729305503623,-2.23816681776988
0,-4.45468732536238,1.12870935192915,-3.70147846735125,1.29408217092571
1,-2.04839142037388,1.0201715972787,-2.51136085437182,0.286062682160198
0,4.46497203003761,7.87962638331107,4.61537438858164,7.95026777441105
1,-10.3591427402577,-1.71436172436486,-9.32314723540605,-1.74218516806221
0,2.73087255460158,3.1556975551935,0.351691659548881,2.10660720550659
1,-6.27933811440276,4.88483338122052,-3.1694033330856,1.64446385717238
1,-4.53536221726472,0.24434889423528,-4.53512034364182,-0.375752313045014
0,-0.18489787615777,2.9073381731387,-1.99861732143368,1.61386589740304
1,3.88554317401814,2.8040003944297,3.58183813979021,4.25858078370711
0,1.21571929978289,4.17531283154445,0.188859386958125,4.34147823819026
1,9.29828978574982,11.3758643769787,10.732958986871,12.6782648782726
0,-3.80513151924439,4.3073136081276,-3.84293837834527,3.57235845088019
0,0.57759910606648,4.06466440839109,0.0299792558975474,3.09849144497535
0,-1.67380149315412,-0.70063507741858,-3.20723065943254,1.61476815358642
0,-1.01078243882458,12.8566527559058,0.675294762037286,11.773104147237
0,-2.21176973791576,-0.445286886940611,-2.19865670204868,0.805490796901053
0,-5.32701134112163,-0.385560497232906,-4.05496825895331,0.214672730644384
0,-4.8064729324637,-2.8737981783121,-6.122018605431,-1.59182752878428
0,0.0511340817200012,1.88312320583852,-1.40989287627361,1.46484919078662
1,4.15965605460776,4.73985958730562,3.04901228054685,4.35038135514792
1,-1.98316592428618,3.90166171134429,-0.796448024684708,2.90382300712055
1,2.38983434438659,10.9843205227468,2.59012411901189,11.2439198698779
1,-1.08724396260723,2.86140236759176,1.04089103964587,2.07680780426377
0,4.26476411832113,5.03734675031021,5.71235646326427,5.46815635924109
0,-1.38299170357444,2.54893666384284,-1.05958328541512,1.76031955943065
0,0.287428874249131,7.82126483841598,0.351485794008224,5.89018081468613
0,0.00820674964578605,3.96047905934076,-1.41533370028599,3.40114023882283
1,-7.28270500474539,-2.22356834109032,-6.9433506604777,-2.93125462353326
0,1.83051781516436,1.85649906663996,1.84540980280215,2.81587159459694
0,0.0431665200703072,1.8021843335283,0.020273647128618,2.78016606292432
0,-0.0792696470839281,6.1673460525097,-0.949866099732029,5.37071253187049
0,3.59151705463921,2.8415029313609,3.29306478535778,3.60790768203734
1,-2.3272642740524,6.13960918233717,-2.18547504375727,7.17936901714712
0,-2.13698185312236,4.46711865147955,-3.01036735789885,2.24277011697234
0,-13.9807766664549,-2.47107864213176,-13.4846362146793,-2.65073705739069
1,-4.13492527321284,-0.481237788410441,-3.68076659625349,-0.601968531046096
1,-6.94844088790113,-3.0130833164016,-7.18544741875246,-1.90419065838745
0,-10.1809403808161,-1.78419620942094,-9.15827397877316,-2.24751365707584
0,5.86374576315786,12.6559409573572,7.75227358240989,11.2776173219621
0,0.145474007075939,1.95158226650179,-0.0653803816008103,3.53361941767966
0,-7.39349155922823,-2.71316006383666,-7.80619800674419,-1.69113090479348
1,8.50466773980757,7.89908047461822,7.70066479637618,7.00603488522409
0,-11.6574944581974,-1.50174838742424,-11.4758691445643,-3.31301913176735
0,-13.2713540529888,-1.31912900546406,-12.2532703743221,-3.32143885654887
0,-5.45983518407391,1.14806847344247,-3.63715903814652,0.342913471452445
1,-5.71402818067907,1.82837141871832,-6.14471041248403,0.613556198156329
0,-0.0367744415258094,3.21600596566906,0.70963519528997,2.80985405540503
1,1.97905027099899,4.18334858635355,1.34032769081024,4.02532102349778
0,-7.47968922047681,-1.8562529887808,-6.97209863745643,-2.21930664212885
0,-0.459920065162277,3.58878970789326,0.0695437882902337,4.60519585365959
1,-3.01204339349741,-1.26313993751692,-2.88044311027284,0.185825206367804
1,6.74722470631356,7.83651632397289,9.51755813051808,7.08093053281525
0,7.35687186198984,16.3337444279994,5.89662900320365,15.8243474663237
1,-3.49489059850239,1.21746657529703,-3.57405868184503,1.21549474271065
1,-0.540711242611885,4.31994453704681,-0.899657834818009,3.14508221891629
0,1.5602972434916,4.11454587139799,0.75862101233629,3.88924282686663
0,-0.687456303618982,1.01273796042484,-2.80822125239599,1.00897419271669
0,0.136818985328507,4.04170087008597,-0.331207117668415,3.23960684833238
0,-2.20720522956376,2.83832527217915,-1.38591771934646,1.6484624596889
0,0.69597785977388,3.24932319350554,0.42961143748779,2.6915850301127
0,-1.51279556017927,2.03999722412809,-2.1678543901886,0.0248066776655103
0,-2.00184099563007,-0.522138721632485,-2.96051212736002,0.732911804947064
0,-0.403925093669709,3.39777038029867,0.339483676062313,2.70902425697897
0,-3.1064606070713,-0.157445124468507,-3.36288868472607,0.480535467589045
0,2.57661544534938,5.79216524615142,3.18657844196561,3.62470353974324
0,-10.7637047610441,-3.49087124895404,-11.3392530206724,-4.2197470050314
1,-0.79048273375192,1.85193328274073,-1.61293253056792,1.74150230053629
0,-1.30924605863922,-0.353389957229076,-1.03907642053933,1.30682848404924
1,-1.15773831457374,2.1511394069785,-1.43166869700564,1.7768086030988
1,-5.39170766889036,1.01671895150487,-6.03557355167159,0.83643373509784
1,3.00254219083637,6.51549160581658,3.20511048196423,5.85644197017771
1,-5.66932732548772,0.644539605171398,-4.67340638160171,0.533461702493012
0,3.52658476803012,5.96971301431865,3.58381904234501,4.56962554916221
1,-2.0834162494,0.64973206678438,-2.97048736510467,0.472178060659003
0,-2.22746540087814,1.77290047349771,-2.72011434633708,1.22757871256043
1,-0.359710196090344,5.80968173300973,-0.814801371943338,4.29250261818091
0,1.1253297610619,6.9114958616798,-0.456053965115445,5.12473889469831
1,1.87789760918122,3.19480361153983,0.611273162241314,3.88109313325042
1,1.64268382656694,3.9175461090734,0.859525540334856,5.33732933712485
0,-1.58544613287542,2.68665939705098,-0.517275208742832,2.49203614323572
0,-10.3433350552607,-4.8289369769785,-10.8302923805953,-4.86524031075944
0,3.49219098908289,3.00431854148573,2.79715677008426,3.45860642070163
0,-2.1360294728943,2.12976832679855,-0.197583240643036,2.47394061395054
0,-2.78133755751176,4.07043986032743,-3.61927995829351,6.49804993612694
1,-9.70153034349241,-4.51518979868672,-9.9610649487049,-3.2980998850126
1,-13.7000679699529,-5.87360753080195,-12.6202950553498,-4.60305409229209
1,-15.1913861919922,-4.9228182611481,-14.4374644823495,-5.38748779930315
0,-12.321225612757,-4.10752570504324,-12.5018709410476,-4.444579662602
0,2.20146697565128,1.82516059233884,0.498128214353559,2.40430761640611
0,1.27171304854346,2.58903607242732,0.711638091138524,3.53590703123815
0,0.636756458861488,5.55750434823797,0.547186127450793,4.49005634400737
0,0.300103402381223,0.99923090500121,-1.81792456840729,1.23433192506871
0,-0.781932232148467,2.08620667351651,0.624049683871709,2.37053012963777
1,-2.69402613824242,2.73781540518772,-3.48582269585751,2.10405288339319
0,1.43342275805594,1.14149749484143,0.565085539994806,1.1077390003352
1,-3.90799032895176,0.0422517183828242,-4.37878141253727,0.227864373336063
1,-3.56184185905307,0.549114481435044,-3.4997746508082,1.02881462045608
0,-3.98844545728654,0.795317048383187,-3.94545084335312,0.860775286640792
1,-0.165190359304011,3.11148228475534,-0.325103707394787,2.90146166576661
0,-0.342685522658827,-0.31989352265917,0.545135867307663,1.47240720324444
0,-1.61938770831365,1.00447423181411,-1.07565246033748,1.99996437323402
0,-1.64174451622176,6.53745375075564,0.137871874135779,4.87991843646813
0,-5.61900911630905,-1.15890749794888,-5.11608503863959,-0.206553750864755
0,-3.68941773252759,-0.266609105467303,-2.68329746086644,0.354518957998713
0,-1.84949699880164,4.00666049478715,-1.74786740499037,2.03060491007518
1,-0.963143557966726,5.53753585039261,0.541863192900134,4.45014175520732
0,-3.2055124088634,0.00145405618600067,-2.65912960609804,-0.211434759929046
0,-2.34963852113594,2.13144096611632,-2.06821145214745,2.00733550900875
0,-0.296068612809996,3.93071663287414,-0.224976136787296,2.65044156115311
0,-1.44766940250184,2.47662566702098,-1.2494804869415,1.74224107516216
1,-1.61271663698019,1.50944857489623,-2.47750455622457,1.75997484173512
0,-2.13111754178812,-0.0625942454272543,-2.47234618399129,2.02727943705776
1,-4.39950964845935,1.63417484377072,-4.64201221310161,0.731409017634482
0,-4.15507453190835,0.978206849967371,-4.6813328665882,1.33142607036792
1,-3.56960239814338,1.53725891296958,-2.75195971563099,1.0429337576353
0,-1.8306063688078,1.97362313860444,0.442073970506517,1.52201602323372
1,12.687914672723,9.98624224240878,12.8961230818942,10.0544601137955
1,0.149025428245929,4.11057020814859,-0.234959363039412,2.33307813038428
1,-1.34643131710233,2.96152733545186,-0.291345217861961,3.25740572516214
1,-1.20629081000018,4.04217271120739,-1.01476760848303,3.95209736314498
1,-8.6190506333407,-1.22478199933726,-8.03776168724367,-1.64202331378496
1,-6.58281655651393,-0.206845310445122,-5.98180971843846,-0.765233698063744
1,-8.75186184854468,-2.37141279241406,-9.36368869074455,-2.34218883778627
0,1.54322079659547,5.23337090456084,1.78008834508453,3.98611025257722
1,3.89717993406291,4.15486858977377,4.96278783937159,4.10652014600301
0,-11.6336583908817,-2.33719907608359,-11.6457212804613,-4.10860222796947
0,0.168193475415692,5.36164940655914,-0.655908618285701,4.56268646500786
0,0.320730776997507,2.00460800549272,0.152457164498753,2.53624625937322
1,-8.29913319531114,-2.06190321938521,-6.73339376381811,-2.04793443521984
1,4.26568300215518,6.37918096252121,4.70509986334743,5.67557763268018
0,-2.02264868781126,1.76945464734968,-1.33922723277425,1.47299480659995
0,-0.143660887846759,2.28671793522256,0.231613732486532,1.94578726876971
0,2.88946956835183,2.80860729995659,3.2865003843525,3.62845300949297
0,-8.14545959033607,0.118818466503583,-6.67633628900383,-1.2368882982467
0,11.9223021910766,7.13735672505085,10.9160613139804,8.14827531663035
1,-3.02316020547752,-0.140617606605455,-4.10739511554373,0.337554919983645
1,-2.90357068363234,0.273269444045542,-2.77628485776877,0.609233795074749
1,4.78956308303653,6.23551431960358,5.94854659645465,7.57496165375564
0,0.905831190609878,1.88159543892216,0.801992458555815,1.84638386885447
1,-10.7224125140883,-2.95899706332573,-9.17879316966834,-3.45118069803873
0,-11.6108260779011,-6.34949192778408,-10.3748060165745,-4.02048352337218
0,-1.78149926394621,1.44291217514497,-1.07937099592349,2.23631829690476
1,2.32753444260163,6.29197023759406,2.37824106693781,5.53139449626352
0,-7.0798355228385,0.520716738515719,-7.3101047182635,1.36532196288996
1,-10.4529531366169,-2.38617315787899,-10.4263002000188,-0.976535629580491
0,-6.7080372364066,1.56423055192173,-6.7464025943693,1.87034892345094
0,-4.40287807144053,3.00864045325454,-3.32333024268869,3.26692984835983
0,2.47039882306424,2.03745927719862,1.43545850623236,2.37306509680466
0,0.344328457779715,1.22482409844033,-0.946174521342724,1.9590967299279
0,-5.96108659791722,1.35749677884976,-5.01010044240678,0.258201013368125
0,-1.38402950259865,0.322551175816478,-1.11917330873728,0.937027303308028
0,1.15751896878476,1.02818171085653,2.60400173990467,2.35968357122879
1,4.36605300645656,3.18123502060902,4.00453646864234,3.34728510998276
0,8.22238669265978,7.27804608578902,6.35289474217317,6.35817183157661
1,-0.934254570267596,4.63111898751056,-0.547885587810141,5.19410466991191
0,-4.1825026214088,0.0175195104441481,-3.1734695895676,1.4532998607405
0,-2.02168978943881,2.24307438873043,-2.89703730558023,0.612186377086804
0,-10.7386088254782,-0.55154750728225,-11.1129867043258,-0.881361851037679
0,-2.86537702802322,2.22452665578532,-3.08846198961484,1.11084387847393
0,-0.428127088541067,0.789224999376379,-0.265947045091248,1.97470648122004
0,2.37676271362976,5.09738124932925,2.53467649265483,3.86913025054764
0,-1.92339874648649,4.72198620058559,-0.700622567121237,3.9104613977686
0,-3.91952451339883,2.45114526918915,-1.76714381874038,1.97047590606146
0,-0.449000355621584,2.59110775776292,-0.790728159819587,1.75011871020647
1,-8.11965017168368,-0.502498425674815,-8.73227870030476,-1.00232552480792
0,1.75371317723935,3.8522034749488,2.31126243278505,4.15848224318777
0,-2.53464247012358,-1.27121857402455,-2.23501171530171,1.40463676862471
0,8.2599500999198,4.89229472127357,7.9310788325624,6.33582072454659
0,8.54308595995757,7.37213054741679,8.37084529066356,7.4547539451965
0,-2.12019080160691,1.79787391466194,-1.17110041986463,1.66334077656636
0,2.48232437066171,5.33772817526454,2.68074118226808,4.81189685388038
0,-2.60834359589009,3.86935295138099,-2.8814872311975,3.09547203773116
0,-3.00618992777855,1.72522614502806,-1.45643559198017,2.75156433851791
0,1.16526086618535,3.69044398499744,-0.0934717682283501,4.33479023292576
0,2.76934509960719,5.15091446040098,2.94126747614385,6.0505182777632
0,-0.896008810155979,1.45008996509905,-1.04806459164071,2.27108691257511
0,0.898653683720989,2.90246137386815,0.348864055464749,3.98194859289985
0,-1.04225043410968,1.68255853814418,-0.610099984012395,4.1651601211863
0,-3.76113515980959,1.15835515313123,-4.94528560957916,1.27709892321903
