"z","y0","y1","mu0","mu1"
0,-4.43269737929572,0.297203579314174,-2.81367809923188,1.56664631513059
1,-0.817714864088581,0.735631676961534,-0.0305710549956195,1.83956113378932
0,0.684054141730822,2.16188996712328,0.0726575630490753,1.73042479653802
1,-0.83345618281123,1.01181644298609,-0.262213392328699,1.49470250010873
0,-3.15195724796387,-0.164840387413589,-2.77964314996207,0.819643153610208
0,2.48497516226984,4.82040584454579,2.8088005902134,4.10832953755255
0,0.57911979240927,0.631209661643629,-0.545755014062769,1.28446818710773
0,0.363213761806637,2.6891752975333,-0.339826905262312,1.34203907813126
1,-1.92895908320702,-0.319934780374369,-2.12244061002799,0.0813749822733483
0,4.43267139726348,5.53923957503094,3.47763513240566,4.68076584009958
0,2.67870966136537,3.44196574661804,4.62970063246602,5.94187331838688
0,0.851719299709624,2.6757444741227,0.257135256468871,2.04045086882855
0,15.116615760859,29.9926687868244,13.3726894861591,31.3796858412132
0,2.40884196477938,6.24643920641609,0.92419524527004,4.05586900638836
0,10.3748771679233,11.3075169978553,10.3084872606862,12.3167675356908
1,-2.08150760394035,2.9677093734198,-2.42467066046276,1.31115469040702
1,2.5468108814597,3.22195983970636,1.99758221863303,3.3218907300678
0,-0.225281284670201,3.62148231057227,0.689643028020461,3.75348635667719
1,8.77172118955838,11.0724142805855,9.89317964716818,12.3056959721663
1,-1.63112783198541,-0.59539524739645,-1.61736999517815,0.925391090826323
0,-2.18502680759593,-0.0853490684450395,-1.25655086985992,1.06583991314079
0,0.650294968503051,2.93600698548511,0.734495855672796,2.18219811107567
0,7.49062745209266,9.11183570741853,7.51610090391135,9.0424833537207
1,2.68838363061647,4.02002337008091,3.54770200479473,4.86371754900386
0,4.48808672874282,5.24556525379832,3.59274100970111,4.86233945683726
0,-4.32368754192769,2.89282011201351,-4.40543791976182,3.10719187382477
0,-0.691899151016733,4.5498688311024,0.267239621983465,3.42315035849727
0,4.63821820233645,5.51110159507661,4.70509384512197,6.01659856276217
0,10.2267892366724,12.539792263871,9.93317261410285,12.5088746067173
0,-1.15115126293814,1.89018334153856,-2.36698420889132,1.60807543273822
0,-2.35111474242012,0.63883642414059,-2.99332313729877,1.05491030377402
1,2.11383305449068,4.26934108325976,2.83754087210235,4.09861398837134
0,-4.52667680583997,2.934417213927,-4.56127784568015,2.10641849447071
1,9.06223798697326,10.7443397680997,8.59692988601463,10.3071407982801
0,-0.806720819821439,1.09249887833318,-0.95832544438423,0.955272252907766
0,1.02839642784168,-0.619545334428874,-0.696368260815768,1.25507765427694
0,13.8118441855099,18.3756608075001,15.4928030322225,18.6910337071729
1,-3.33229359937589,2.32233286470049,-3.9028590737421,1.35418532848049
1,-2.53753050522545,2.59613607498709,-2.13356603712718,1.42082226679103
0,-1.77205545466028,-0.533634058536387,-1.92639204310528,0.602702383464268
0,0.221138623358683,1.43896902037434,1.31227661888158,2.68317177839032
0,2.7884491698197,2.99148510462259,2.17301677777465,3.41022606436486
0,10.7841677549408,12.7802527991592,10.4207822757428,12.3706390719185
0,-5.28884018330208,-0.581477272590754,-4.45074829949337,-0.562734994067904
0,-1.28522461263266,2.63937479664322,-0.990660677398993,0.905998204606732
0,-0.344288079004211,2.55836030204954,-2.04953547765565,1.51611454475579
1,1.13145685371388,3.08543369611968,1.82685857745653,3.12538322026188
0,7.05217911716322,12.7973985125957,8.5739324224456,10.4131996581395
0,-0.529016204376059,1.27982256687154,-0.440203750541821,1.22250553252919
0,-0.793487698521609,-0.7261698569773,-1.21146618648799,0.661628391358327
0,10.477239866838,12.7446462710222,11.2166938313244,11.9111092976886
1,8.00200241933925,8.4272900481391,6.26246361253769,7.72424869376284
1,0.873403380952244,2.16659615765685,1.31997333442527,2.61974396546178
0,9.67978225802332,13.2942349799516,10.2331690969763,12.1759817613902
0,1.20620823715277,2.15594062805074,2.03863915125018,3.33552791853057
0,11.8349531495465,26.2091471284385,10.8488144550698,26.365762430289
0,-4.86312027374034,2.40432922382945,-3.05292869296189,1.2757772556023
0,2.53515975979831,3.9768461527455,1.77944249780188,3.08073734974924
0,6.68525524606254,8.19054412637846,5.08408030767164,7.86127929273271
0,1.94193628283595,4.76043671605417,2.936256610434,4.21658347456061
0,2.46130226984355,3.46750539950164,1.91719699772838,3.24620188801721
0,-1.35044271026328,1.74584195143677,-1.68838118463794,0.997966458375234
1,-4.42493076743311,1.12246324134472,-4.13022231512537,0.298003744605353
0,-1.66731649924784,0.52858126328722,-0.896669923914952,1.42427343278273
0,7.8167903351919,9.81443068631281,8.00299754292533,9.60556258684415
1,5.18313054533545,6.12728450787646,4.57090884385982,5.84196954372782
1,17.9196663079087,21.1060376904102,17.2232509364757,18.6009012689385
